sale_id,locality,city,property_type,bhk,area_sqft,sold_price,price_per_sqft,sold_date
SALE1250,Cyber City Gurgaon,Delhi NCR,INDEPENDENT_HOUSE,5,2800,52630000,18796.43,2024-06-13
SALE1251,Pitampura,Delhi NCR,BUILDER_FLOOR,3,2046,27770000,13572.83,2024-07-01
SALE1252,DLF Phase 5,Delhi NCR,BUILDER_FLOOR,4,2440,61460000,25188.52,2025-10-22
SALE1253,Sohna Road Gurgaon,Delhi NCR,APARTMENT,4,1936,15290000,7897.73,2023-10-08
SALE1254,Gurgaon Golf Course Road,Delhi NCR,APARTMENT,4,1996,59990000,30055.11,2024-12-04
SALE1255,Sohna Road Gurgaon,Delhi NCR,APARTMENT,5,2400,22160000,9233.33,2026-07-19
SALE1256,East Delhi,Delhi NCR,INDEPENDENT_HOUSE,1,660,7190000,10893.94,2026-07-16
SALE1257,Greater Noida Pari Chowk,Delhi NCR,INDEPENDENT_HOUSE,1,597,5170000,8659.97,2023-10-09
SALE1258,West Delhi,Delhi NCR,APARTMENT,5,3545,34010000,9593.79,2024-03-10
SALE1259,Ghaziabad Raj Nagar Extension,Delhi NCR,APARTMENT,1,629,3820000,6073.13,2024-05-06
SALE1260,Sohna Road Gurgaon,Delhi NCR,APARTMENT,3,2229,18410000,8259.31,2026-05-08
SALE1261,Greater Noida Pari Chowk,Delhi NCR,INDEPENDENT_HOUSE,5,3675,26480000,7205.44,2026-03-12
SALE1262,Noida Sector 150,Delhi NCR,APARTMENT,2,1178,15000000,12733.45,2026-03-10
SALE1263,Noida Sector 62,Delhi NCR,BUILDER_FLOOR,3,1359,13520000,9948.49,2024-08-29
SALE1264,Gurgaon Sector 56,Delhi NCR,INDEPENDENT_HOUSE,4,1940,27010000,13922.68,2024-01-09
SALE1265,Vasant Kunj,Delhi NCR,APARTMENT,5,2800,56620000,20221.43,2026-01-19
SALE1266,Ghaziabad Vasundhara,Delhi NCR,BUILDER_FLOOR,2,1278,8200000,6416.28,2025-08-30
SALE1267,North Delhi,Delhi NCR,INDEPENDENT_HOUSE,5,2465,32980000,13379.31,2025-05-21
SALE1268,Gurgaon Sector 56,Delhi NCR,APARTMENT,5,2375,32490000,13680.0,2026-07-07
SALE1269,Noida Sector 150,Delhi NCR,BUILDER_FLOOR,4,2792,34580000,12385.39,2025-07-06
SALE1270,Greater Noida,Delhi NCR,BUILDER_FLOOR,2,1424,8180000,5744.38,2023-07-29
SALE1271,Greater Noida Pari Chowk,Delhi NCR,APARTMENT,3,2097,14800000,7057.7,2026-01-01
SALE1272,Noida Sector 62,Delhi NCR,APARTMENT,2,1304,16430000,12599.69,2024-06-13
SALE1273,Hauz Khas,Delhi NCR,APARTMENT,2,1208,34230000,28336.09,2025-07-17
SALE1274,Golf Course Extension Road,Delhi NCR,BUILDER_FLOOR,3,1851,24600000,13290.11,2026-05-15
SALE1275,Faridabad Sector 15,Delhi NCR,INDEPENDENT_HOUSE,4,2156,18400000,8534.32,2023-12-15
SALE1276,Pitampura,Delhi NCR,INDEPENDENT_HOUSE,5,3155,46200000,14643.42,2023-11-24
SALE1277,Saket,Delhi NCR,BUILDER_FLOOR,1,685,13890000,20277.37,2023-11-15
SALE1278,North Delhi,Delhi NCR,INDEPENDENT_HOUSE,4,2972,34640000,11655.45,2025-03-18
SALE1279,Greater Noida,Delhi NCR,BUILDER_FLOOR,1,657,3660000,5570.78,2024-05-14
SALE1280,North Delhi,Delhi NCR,APARTMENT,5,3425,37660000,10995.62,2025-05-13
SALE1281,Sohna Road Gurgaon,Delhi NCR,APARTMENT,4,2016,16750000,8308.53,2025-09-14
SALE1282,Noida Sector 76,Delhi NCR,INDEPENDENT_HOUSE,1,652,7390000,11334.36,2024-02-29
SALE1283,East Delhi,Delhi NCR,APARTMENT,3,1608,13330000,8289.8,2025-06-15
SALE1284,Cyber City Gurgaon,Delhi NCR,INDEPENDENT_HOUSE,5,2745,59120000,21537.34,2024-05-05
SALE1285,West Delhi,Delhi NCR,BUILDER_FLOOR,2,1140,10540000,9245.61,2025-01-06
SALE1286,Central Delhi,Delhi NCR,APARTMENT,2,1056,29600000,28030.3,2026-04-08
SALE1287,Lajpat Nagar,Delhi NCR,APARTMENT,4,2748,56200000,20451.24,2026-02-02
SALE1288,Ghaziabad Indirapuram,Delhi NCR,INDEPENDENT_HOUSE,5,3075,30700000,9983.74,2023-10-30
SALE1289,North Delhi,Delhi NCR,APARTMENT,4,1936,19180000,9907.02,2024-10-27
SALE1290,Noida Sector 62,Delhi NCR,BUILDER_FLOOR,5,2390,25120000,10510.46,2024-05-19
SALE1291,Lajpat Nagar,Delhi NCR,BUILDER_FLOOR,4,2724,44580000,16365.64,2023-07-24
SALE1292,Sohna Road Gurgaon,Delhi NCR,BUILDER_FLOOR,1,496,4620000,9314.52,2025-11-12
SALE1293,Faridabad Sector 81,Delhi NCR,BUILDER_FLOOR,4,2988,19740000,6606.43,2025-06-18
SALE1294,Saket,Delhi NCR,BUILDER_FLOOR,5,2730,46510000,17036.63,2024-05-03
SALE1295,Ghaziabad Raj Nagar Extension,Delhi NCR,INDEPENDENT_HOUSE,2,962,6250000,6496.88,2025-10-10
SALE1296,East Delhi,Delhi NCR,INDEPENDENT_HOUSE,1,708,8430000,11906.78,2025-03-16
SALE1297,Saket,Delhi NCR,APARTMENT,4,2696,48880000,18130.56,2024-10-31
SALE1298,Gurgaon Sector 45,Delhi NCR,BUILDER_FLOOR,3,1782,21520000,12076.32,2023-07-31
SALE1299,East Delhi,Delhi NCR,INDEPENDENT_HOUSE,5,2380,29490000,12390.76,2023-10-11
SALE1300,East Delhi,Delhi NCR,APARTMENT,3,1494,14440000,9665.33,2026-03-14
SALE1301,Noida Extension,Delhi NCR,BUILDER_FLOOR,3,1578,11240000,7122.94,2026-04-06
SALE1302,Gurgaon Sector 56,Delhi NCR,BUILDER_FLOOR,3,1950,22530000,11553.85,2025-03-09
SALE1303,Gurgaon Golf Course Road,Delhi NCR,BUILDER_FLOOR,5,3210,93750000,29205.61,2026-01-20
SALE1304,East Delhi,Delhi NCR,APARTMENT,5,2485,24640000,9915.49,2025-04-19
SALE1305,Greater Noida Pari Chowk,Delhi NCR,INDEPENDENT_HOUSE,3,1377,11090000,8053.74,2023-12-30
SALE1306,Dwarka Sector 21,Delhi NCR,APARTMENT,3,2094,28510000,13615.09,2023-12-07
SALE1307,Golf Course Extension Road,Delhi NCR,APARTMENT,1,601,9950000,16555.74,2024-06-22
SALE1308,DLF Phase 5,Delhi NCR,INDEPENDENT_HOUSE,5,3595,89180000,24806.68,2026-04-01
SALE1309,East Delhi,Delhi NCR,INDEPENDENT_HOUSE,2,1284,13120000,10218.07,2025-12-09
SALE1310,Dwarka Sector 21,Delhi NCR,INDEPENDENT_HOUSE,5,2670,51250000,19194.76,2026-02-18
SALE1311,Saket,Delhi NCR,BUILDER_FLOOR,3,1713,35180000,20537.07,2026-04-01
SALE1312,Noida Sector 18,Delhi NCR,INDEPENDENT_HOUSE,4,2276,40010000,17579.09,2024-03-07
SALE1313,Noida Sector 62,Delhi NCR,BUILDER_FLOOR,2,1276,14790000,11590.91,2024-04-19
SALE1314,Ghaziabad Indirapuram,Delhi NCR,BUILDER_FLOOR,3,1935,14530000,7509.04,2023-11-10
SALE1315,Greater Noida,Delhi NCR,APARTMENT,2,1040,7520000,7230.77,2025-11-22
SALE1316,Hauz Khas,Delhi NCR,INDEPENDENT_HOUSE,4,2560,78060000,30492.19,2026-03-16
SALE1317,DLF Phase 5,Delhi NCR,INDEPENDENT_HOUSE,5,2565,69110000,26943.47,2024-10-08
SALE1318,Gurgaon Sector 45,Delhi NCR,BUILDER_FLOOR,4,2848,31830000,11176.26,2025-05-31
SALE1319,Greater Noida Pari Chowk,Delhi NCR,APARTMENT,2,1360,10620000,7808.82,2024-01-06
SALE1320,Vasant Kunj,Delhi NCR,BUILDER_FLOOR,1,652,13700000,21012.27,2026-05-05
SALE1321,Preet Vihar,Delhi NCR,BUILDER_FLOOR,1,641,7350000,11466.46,2026-02-22
SALE1322,North Delhi,Delhi NCR,APARTMENT,3,1572,14010000,8912.21,2026-06-24
SALE1323,Noida Sector 18,Delhi NCR,BUILDER_FLOOR,2,1380,19700000,14275.36,2025-12-25
SALE1324,South Delhi,Delhi NCR,APARTMENT,1,581,11690000,20120.48,2026-03-13
SALE1325,Gurgaon Sector 56,Delhi NCR,INDEPENDENT_HOUSE,5,3600,54870000,15241.67,2023-08-17
SALE1326,Noida Sector 18,Delhi NCR,APARTMENT,3,1536,19250000,12532.55,2025-10-05
SALE1327,Greater Noida,Delhi NCR,INDEPENDENT_HOUSE,5,3420,23180000,6777.78,2024-07-19
SALE1328,Faridabad Sector 15,Delhi NCR,INDEPENDENT_HOUSE,5,2290,22850000,9978.17,2026-05-06
SALE1329,Preet Vihar,Delhi NCR,INDEPENDENT_HOUSE,2,1198,17590000,14682.8,2025-12-16
SALE1330,West Delhi,Delhi NCR,APARTMENT,5,3315,31540000,9514.33,2026-02-22
SALE1331,Gurgaon Golf Course Road,Delhi NCR,INDEPENDENT_HOUSE,3,1452,55420000,38168.04,2025-12-25
SALE1332,Faridabad Sector 81,Delhi NCR,INDEPENDENT_HOUSE,5,2300,17350000,7543.48,2024-05-08
SALE1333,Ghaziabad Raj Nagar Extension,Delhi NCR,APARTMENT,4,2564,13060000,5093.6,2025-11-29
SALE1334,Vasant Kunj,Delhi NCR,BUILDER_FLOOR,1,626,12130000,19377.0,2023-11-16
SALE1335,DLF Phase 5,Delhi NCR,INDEPENDENT_HOUSE,3,1554,38640000,24864.86,2026-03-02
SALE1336,East Delhi,Delhi NCR,INDEPENDENT_HOUSE,2,1374,17920000,13042.21,2026-02-16
SALE1337,Ghaziabad Raj Nagar Extension,Delhi NCR,INDEPENDENT_HOUSE,2,1038,5950000,5732.18,2024-03-20
SALE1338,Ghaziabad Vasundhara,Delhi NCR,APARTMENT,3,1659,9740000,5871.01,2025-12-31
SALE1339,Rohini Sector 10,Delhi NCR,APARTMENT,3,1824,21990000,12055.92,2024-12-06
SALE1340,Ghaziabad Raj Nagar Extension,Delhi NCR,BUILDER_FLOOR,1,547,2820000,5155.39,2024-06-19
SALE1341,Hauz Khas,Delhi NCR,INDEPENDENT_HOUSE,3,1767,47040000,26621.39,2025-12-08
SALE1342,Sohna Road Gurgaon,Delhi NCR,BUILDER_FLOOR,4,2700,27180000,10066.67,2024-03-26
SALE1343,Noida Extension,Delhi NCR,BUILDER_FLOOR,2,1408,11170000,7933.24,2023-08-15
SALE1344,Sohna Road Gurgaon,Delhi NCR,INDEPENDENT_HOUSE,3,1476,17030000,11537.94,2024-02-17
SALE1345,Gurgaon Golf Course Road,Delhi NCR,BUILDER_FLOOR,5,2710,76920000,28383.76,2024-07-14
SALE1346,North Delhi,Delhi NCR,APARTMENT,1,617,6470000,10486.22,2026-02-22
SALE1347,Noida Sector 62,Delhi NCR,BUILDER_FLOOR,5,3340,33070000,9901.2,2026-06-14
SALE1348,Ghaziabad Indirapuram,Delhi NCR,BUILDER_FLOOR,4,1884,15090000,8009.55,2024-05-21
SALE1349,West Delhi,Delhi NCR,INDEPENDENT_HOUSE,4,2360,30980000,13127.12,2025-06-23
SALE1350,Hauz Khas,Delhi NCR,APARTMENT,4,2544,63850000,25098.27,2024-10-01
SALE1351,Gurgaon Sector 45,Delhi NCR,APARTMENT,2,1348,14500000,10756.68,2026-06-30
SALE1352,Lajpat Nagar,Delhi NCR,APARTMENT,3,1905,34920000,18330.71,2025-02-27
SALE1353,Saket,Delhi NCR,INDEPENDENT_HOUSE,2,1360,33330000,24507.35,2026-05-15
SALE1354,Sohna Road Gurgaon,Delhi NCR,BUILDER_FLOOR,1,743,5960000,8021.53,2023-11-24
SALE1355,Sohna Road Gurgaon,Delhi NCR,BUILDER_FLOOR,3,1776,14780000,8322.07,2026-06-18
SALE1356,Cyber City Gurgaon,Delhi NCR,APARTMENT,2,1410,22680000,16085.11,2024-02-01
SALE1357,Cyber City Gurgaon,Delhi NCR,BUILDER_FLOOR,3,2034,29760000,14631.27,2026-06-09
SALE1358,Noida Sector 18,Delhi NCR,INDEPENDENT_HOUSE,4,2208,34070000,15430.25,2024-05-06
SALE1359,Lajpat Nagar,Delhi NCR,BUILDER_FLOOR,2,1354,29560000,21831.61,2023-11-16
SALE1360,North Delhi,Delhi NCR,INDEPENDENT_HOUSE,3,1449,17650000,12180.81,2024-11-08
SALE1361,Noida Sector 18,Delhi NCR,BUILDER_FLOOR,2,1078,17010000,15779.22,2025-09-26
SALE1362,Faridabad Sector 81,Delhi NCR,APARTMENT,1,552,3900000,7065.22,2024-06-28
SALE1363,Preet Vihar,Delhi NCR,BUILDER_FLOOR,1,634,8050000,12697.16,2025-05-15
SALE1364,Sohna Road Gurgaon,Delhi NCR,BUILDER_FLOOR,5,2580,24000000,9302.33,2025-01-31
SALE1365,Gurgaon Golf Course Road,Delhi NCR,APARTMENT,3,1959,63070000,32195.0,2024-09-15
SALE1366,Ghaziabad Raj Nagar Extension,Delhi NCR,INDEPENDENT_HOUSE,4,2636,19090000,7242.03,2025-04-12
SALE1367,Lajpat Nagar,Delhi NCR,APARTMENT,3,1461,27340000,18713.21,2024-04-25
SALE1368,Faridabad Neharpar,Delhi NCR,BUILDER_FLOOR,2,1464,7630000,5211.75,2025-09-04
SALE1369,Dwarka Sector 21,Delhi NCR,APARTMENT,4,2828,47650000,16849.36,2023-07-22
SALE1370,Hauz Khas,Delhi NCR,APARTMENT,5,2640,62120000,23530.3,2026-04-30
SALE1371,Gurgaon Sector 45,Delhi NCR,BUILDER_FLOOR,2,1254,17780000,14178.63,2025-03-02
SALE1372,Faridabad Neharpar,Delhi NCR,BUILDER_FLOOR,1,578,2630000,4550.17,2025-09-16
SALE1373,Noida Sector 150,Delhi NCR,APARTMENT,3,2169,22850000,10534.81,2025-10-11
SALE1374,Gurgaon Sector 45,Delhi NCR,INDEPENDENT_HOUSE,5,2640,35690000,13518.94,2025-07-25
SALE1375,East Delhi,Delhi NCR,INDEPENDENT_HOUSE,1,464,4630000,9978.45,2024-08-23
SALE1376,Central Delhi,Delhi NCR,INDEPENDENT_HOUSE,2,1484,45140000,30417.79,2023-10-05
SALE1377,Vasant Kunj,Delhi NCR,BUILDER_FLOOR,5,2990,65460000,21892.98,2025-07-18
SALE1378,Noida Sector 62,Delhi NCR,BUILDER_FLOOR,2,1314,13580000,10334.86,2024-07-16
SALE1379,Lajpat Nagar,Delhi NCR,INDEPENDENT_HOUSE,1,530,11870000,22396.23,2024-06-29
SALE1380,Ghaziabad Raj Nagar Extension,Delhi NCR,BUILDER_FLOOR,2,1248,7080000,5673.08,2026-02-04
SALE1381,North Delhi,Delhi NCR,INDEPENDENT_HOUSE,3,1878,25750000,13711.4,2025-09-16
SALE1382,Golf Course Extension Road,Delhi NCR,BUILDER_FLOOR,5,3685,48740000,13226.59,2024-06-14
SALE1383,Preet Vihar,Delhi NCR,BUILDER_FLOOR,1,586,7210000,12303.75,2024-06-23
SALE1384,Gurgaon Sector 56,Delhi NCR,APARTMENT,1,598,8810000,14732.44,2024-10-10
SALE1385,Greater Noida,Delhi NCR,APARTMENT,2,1234,9060000,7341.98,2024-10-04
SALE1386,North Delhi,Delhi NCR,APARTMENT,2,1410,16200000,11489.36,2024-06-09
SALE1387,Ghaziabad Vasundhara,Delhi NCR,BUILDER_FLOOR,3,2112,12310000,5828.6,2023-12-07
SALE1388,Noida Sector 76,Delhi NCR,INDEPENDENT_HOUSE,4,2292,21380000,9328.1,2024-10-23
SALE1389,West Delhi,Delhi NCR,APARTMENT,1,594,6230000,10488.22,2026-05-16
SALE1390,Ghaziabad Raj Nagar Extension,Delhi NCR,BUILDER_FLOOR,5,2270,13790000,6074.89,2025-08-01
SALE1391,Greater Noida Pari Chowk,Delhi NCR,APARTMENT,3,1911,14440000,7556.25,2026-04-05
SALE1392,Sohna Road Gurgaon,Delhi NCR,APARTMENT,4,1904,17500000,9191.18,2025-05-25
SALE1393,Rohini Sector 10,Delhi NCR,BUILDER_FLOOR,5,2985,31240000,10465.66,2024-06-14
SALE1394,Faridabad Sector 81,Delhi NCR,BUILDER_FLOOR,5,2965,21150000,7133.22,2025-03-12
SALE1395,Cyber City Gurgaon,Delhi NCR,APARTMENT,1,651,10020000,15391.71,2023-07-21
SALE1396,East Delhi,Delhi NCR,INDEPENDENT_HOUSE,3,1569,16270000,10369.66,2024-05-30
SALE1397,Faridabad Sector 81,Delhi NCR,BUILDER_FLOOR,5,2350,13190000,5612.77,2024-11-03
SALE1398,Golf Course Extension Road,Delhi NCR,INDEPENDENT_HOUSE,3,2076,37580000,18102.12,2025-04-16
SALE1399,Gurgaon Sector 56,Delhi NCR,INDEPENDENT_HOUSE,5,2605,38540000,14794.63,2025-07-07
SALE1400,North Delhi,Delhi NCR,APARTMENT,4,2412,24800000,10281.92,2024-12-11
SALE1401,Faridabad Sector 81,Delhi NCR,INDEPENDENT_HOUSE,5,3500,29010000,8288.57,2024-11-16
SALE1402,Noida Sector 62,Delhi NCR,BUILDER_FLOOR,1,638,6660000,10438.87,2024-03-11
SALE1403,Cyber City Gurgaon,Delhi NCR,BUILDER_FLOOR,5,3035,52880000,17423.39,2024-12-20
SALE1404,Vasant Kunj,Delhi NCR,INDEPENDENT_HOUSE,4,2340,67230000,28730.77,2026-04-03
SALE1405,Pitampura,Delhi NCR,INDEPENDENT_HOUSE,1,748,12490000,16697.86,2025-12-09
SALE1406,Faridabad Neharpar,Delhi NCR,INDEPENDENT_HOUSE,5,3220,17280000,5366.46,2024-01-22
SALE1407,Preet Vihar,Delhi NCR,APARTMENT,5,2530,28690000,11339.92,2023-10-21
SALE1408,Ghaziabad Indirapuram,Delhi NCR,BUILDER_FLOOR,4,2108,15400000,7305.5,2025-02-04
SALE1409,Janakpuri,Delhi NCR,BUILDER_FLOOR,5,3455,51860000,15010.13,2025-06-13
SALE1410,Hauz Khas,Delhi NCR,INDEPENDENT_HOUSE,2,1430,39130000,27363.64,2024-07-22
SALE1411,North Delhi,Delhi NCR,INDEPENDENT_HOUSE,4,2876,33240000,11557.72,2026-01-02
SALE1412,Dwarka Sector 21,Delhi NCR,BUILDER_FLOOR,5,3125,47530000,15209.6,2025-10-21
SALE1413,Central Delhi,Delhi NCR,INDEPENDENT_HOUSE,4,2192,77770000,35479.01,2025-07-27
SALE1414,Noida Sector 150,Delhi NCR,INDEPENDENT_HOUSE,3,1695,27640000,16306.78,2024-03-23
SALE1415,Noida Sector 62,Delhi NCR,BUILDER_FLOOR,2,1400,14550000,10392.86,2024-02-24
SALE1416,West Delhi,Delhi NCR,INDEPENDENT_HOUSE,3,1791,20010000,11172.53,2023-08-16
SALE1417,Noida Extension,Delhi NCR,BUILDER_FLOOR,3,1572,11050000,7029.26,2024-04-14
SALE1418,Noida Sector 18,Delhi NCR,INDEPENDENT_HOUSE,1,627,12300000,19617.22,2024-12-22
SALE1419,Central Delhi,Delhi NCR,INDEPENDENT_HOUSE,4,2236,63530000,28412.34,2026-02-06
SALE1420,Noida Sector 150,Delhi NCR,INDEPENDENT_HOUSE,3,1560,19830000,12711.54,2023-10-08
SALE1421,Preet Vihar,Delhi NCR,APARTMENT,1,721,8270000,11470.18,2024-10-17
SALE1422,Pitampura,Delhi NCR,APARTMENT,1,661,8780000,13282.9,2025-06-10
SALE1423,Ghaziabad Raj Nagar Extension,Delhi NCR,APARTMENT,2,904,5660000,6261.06,2024-02-19
SALE1424,Gurgaon Sector 45,Delhi NCR,BUILDER_FLOOR,4,2776,36270000,13065.56,2025-08-22
SALE1425,Noida Sector 18,Delhi NCR,BUILDER_FLOOR,3,1440,23440000,16277.78,2025-01-12
SALE1426,Gurgaon Golf Course Road,Delhi NCR,INDEPENDENT_HOUSE,5,2840,96430000,33954.23,2024-04-13
SALE1427,Saket,Delhi NCR,APARTMENT,4,2160,43940000,20342.59,2025-07-09
SALE1428,Saket,Delhi NCR,BUILDER_FLOOR,4,2180,44380000,20357.8,2023-07-27
SALE1429,Noida Sector 18,Delhi NCR,APARTMENT,1,602,8910000,14800.66,2025-10-21
SALE1430,DLF Phase 5,Delhi NCR,BUILDER_FLOOR,3,2046,56310000,27521.99,2025-11-10
SALE1431,Faridabad Neharpar,Delhi NCR,BUILDER_FLOOR,2,1416,7010000,4950.56,2023-11-14
SALE1432,Rohini Sector 10,Delhi NCR,APARTMENT,3,1599,20520000,12833.02,2024-10-28
SALE1433,Central Delhi,Delhi NCR,INDEPENDENT_HOUSE,2,914,30540000,33413.57,2024-01-29
SALE1434,Noida Sector 18,Delhi NCR,INDEPENDENT_HOUSE,2,1078,19380000,17977.74,2026-06-04
SALE1435,Noida Sector 76,Delhi NCR,BUILDER_FLOOR,5,3085,22970000,7445.71,2025-02-07
SALE1436,DLF Phase 5,Delhi NCR,APARTMENT,2,1388,31550000,22730.55,2023-09-14
SALE1437,Preet Vihar,Delhi NCR,APARTMENT,3,1938,22300000,11506.71,2024-04-19
SALE1438,Noida Sector 150,Delhi NCR,BUILDER_FLOOR,3,2244,28730000,12803.03,2026-02-04
SALE1439,South Delhi,Delhi NCR,BUILDER_FLOOR,3,1710,32680000,19111.11,2024-12-02
SALE1440,Cyber City Gurgaon,Delhi NCR,BUILDER_FLOOR,3,1593,24760000,15543.0,2025-12-15
SALE1441,Faridabad Sector 81,Delhi NCR,INDEPENDENT_HOUSE,3,1530,12430000,8124.18,2025-07-21
SALE1442,Noida Sector 18,Delhi NCR,BUILDER_FLOOR,5,2815,37380000,13278.86,2026-07-07
SALE1443,Golf Course Extension Road,Delhi NCR,BUILDER_FLOOR,2,1364,21980000,16114.37,2025-05-03
SALE1444,Sohna Road Gurgaon,Delhi NCR,BUILDER_FLOOR,5,3455,33500000,9696.09,2026-05-27
SALE1445,Janakpuri,Delhi NCR,APARTMENT,5,2455,33400000,13604.89,2026-03-24
SALE1446,Faridabad Neharpar,Delhi NCR,INDEPENDENT_HOUSE,3,1467,9900000,6748.47,2025-05-22
SALE1447,Cyber City Gurgaon,Delhi NCR,APARTMENT,5,3540,51580000,14570.62,2025-09-16
SALE1448,Gurgaon Sector 56,Delhi NCR,APARTMENT,3,2148,27440000,12774.67,2025-01-24
SALE1449,Janakpuri,Delhi NCR,INDEPENDENT_HOUSE,5,3500,49740000,14211.43,2026-01-16
SALE1450,Faridabad Sector 81,Delhi NCR,BUILDER_FLOOR,1,682,3940000,5777.13,2025-03-12
SALE1451,Greater Noida,Delhi NCR,BUILDER_FLOOR,5,2395,15840000,6613.78,2026-03-30
SALE1452,Noida Sector 62,Delhi NCR,INDEPENDENT_HOUSE,1,652,7970000,12223.93,2025-10-13
SALE1453,South Delhi,Delhi NCR,INDEPENDENT_HOUSE,2,1492,34340000,23016.09,2024-12-22
SALE1454,Greater Noida Pari Chowk,Delhi NCR,BUILDER_FLOOR,1,727,5840000,8033.01,2024-04-30
SALE1455,Lajpat Nagar,Delhi NCR,BUILDER_FLOOR,1,596,11010000,18473.15,2024-04-16
SALE1456,Golf Course Extension Road,Delhi NCR,INDEPENDENT_HOUSE,4,2564,52980000,20663.03,2025-06-18
SALE1457,Noida Extension,Delhi NCR,BUILDER_FLOOR,4,2568,16830000,6553.74,2025-11-06
SALE1458,Golf Course Extension Road,Delhi NCR,INDEPENDENT_HOUSE,3,1530,24880000,16261.44,2025-02-11
SALE1459,Noida Sector 76,Delhi NCR,INDEPENDENT_HOUSE,2,1128,12660000,11223.4,2025-06-06
SALE1460,Vasant Kunj,Delhi NCR,BUILDER_FLOOR,4,2912,59760000,20521.98,2024-05-16
SALE1461,Noida Extension,Delhi NCR,APARTMENT,2,1370,9800000,7153.28,2023-10-13
SALE1462,Noida Sector 150,Delhi NCR,APARTMENT,1,466,6110000,13111.59,2024-05-29
SALE1463,Greater Noida,Delhi NCR,INDEPENDENT_HOUSE,1,573,4080000,7120.42,2024-05-13
SALE1464,DLF Phase 5,Delhi NCR,INDEPENDENT_HOUSE,1,678,20100000,29646.02,2024-07-05
SALE1465,Hauz Khas,Delhi NCR,APARTMENT,1,655,16080000,24549.62,2025-03-04
SALE1466,Janakpuri,Delhi NCR,APARTMENT,2,1414,21920000,15502.12,2023-12-19
SALE1467,Pitampura,Delhi NCR,INDEPENDENT_HOUSE,5,3065,52690000,17190.86,2024-03-30
SALE1468,North Delhi,Delhi NCR,APARTMENT,3,1569,17980000,11459.53,2025-08-19
SALE1469,Faridabad Neharpar,Delhi NCR,APARTMENT,4,2412,11250000,4664.18,2025-09-02
SALE1470,Dwarka Sector 21,Delhi NCR,INDEPENDENT_HOUSE,4,2936,52780000,17976.84,2023-09-29
SALE1471,West Delhi,Delhi NCR,INDEPENDENT_HOUSE,4,2872,34220000,11915.04,2024-10-09
SALE1472,Greater Noida,Delhi NCR,BUILDER_FLOOR,2,1206,7550000,6260.36,2025-03-06
SALE1473,Ghaziabad Raj Nagar Extension,Delhi NCR,APARTMENT,2,1206,7340000,6086.24,2024-10-18
SALE1474,Gurgaon Sector 56,Delhi NCR,BUILDER_FLOOR,1,737,9330000,12659.43,2024-03-03
SALE1475,Greater Noida,Delhi NCR,INDEPENDENT_HOUSE,5,2590,19530000,7540.54,2024-10-23
SALE1476,Central Delhi,Delhi NCR,APARTMENT,3,1470,43060000,29292.52,2026-04-07
SALE1477,Sohna Road Gurgaon,Delhi NCR,APARTMENT,5,2735,21300000,7787.93,2025-04-21
SALE1478,Noida Extension,Delhi NCR,INDEPENDENT_HOUSE,5,2350,23520000,10008.51,2025-08-21
SALE1479,Rohini Sector 10,Delhi NCR,INDEPENDENT_HOUSE,5,2805,40140000,14310.16,2026-02-13
SALE1480,East Delhi,Delhi NCR,BUILDER_FLOOR,1,558,6000000,10752.69,2025-11-06
SALE1481,Cyber City Gurgaon,Delhi NCR,INDEPENDENT_HOUSE,4,2296,46670000,20326.66,2024-09-09
SALE1482,Janakpuri,Delhi NCR,BUILDER_FLOOR,2,1464,18710000,12780.05,2023-07-27
SALE1483,Noida Sector 18,Delhi NCR,BUILDER_FLOOR,4,2892,43800000,15145.23,2024-08-09
SALE1484,Noida Sector 62,Delhi NCR,BUILDER_FLOOR,3,2136,26190000,12261.24,2025-10-23
SALE1485,Ghaziabad Vasundhara,Delhi NCR,APARTMENT,4,2452,18750000,7646.82,2026-02-10
SALE1486,Sohna Road Gurgaon,Delhi NCR,BUILDER_FLOOR,4,1892,17350000,9170.19,2026-05-30
SALE1487,Pitampura,Delhi NCR,INDEPENDENT_HOUSE,2,916,14280000,15589.52,2024-10-22
SALE1488,Greater Noida,Delhi NCR,BUILDER_FLOOR,2,1100,6790000,6172.73,2025-10-17
SALE1489,Noida Extension,Delhi NCR,INDEPENDENT_HOUSE,2,1410,12880000,9134.75,2025-03-10
SALE1490,East Delhi,Delhi NCR,BUILDER_FLOOR,4,2804,26320000,9386.59,2025-05-12
SALE1491,West Delhi,Delhi NCR,APARTMENT,2,1458,15260000,10466.39,2024-03-18
SALE1492,Hauz Khas,Delhi NCR,INDEPENDENT_HOUSE,1,488,16600000,34016.39,2024-03-17
SALE1493,Hauz Khas,Delhi NCR,APARTMENT,4,2080,57340000,27567.31,2024-11-09
SALE1494,Pitampura,Delhi NCR,APARTMENT,2,908,11640000,12819.38,2023-08-21
SALE1495,Ghaziabad Vasundhara,Delhi NCR,BUILDER_FLOOR,1,697,4970000,7130.56,2024-07-23
SALE1496,Vasant Kunj,Delhi NCR,APARTMENT,5,3660,74820000,20442.62,2025-08-03
SALE1497,Vasant Kunj,Delhi NCR,INDEPENDENT_HOUSE,3,2172,62570000,28807.55,2024-10-06
SALE1498,Vasant Kunj,Delhi NCR,INDEPENDENT_HOUSE,4,2164,48100000,22227.36,2024-01-17
