log_id,session_id,user_id,action_name,input_params,output_result,status,execution_time_ms,timestamp
LOG1110,SESS659,OWN1157,estimate_fair_price,"{""property_id"": ""PROP1686"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 4739892}",SUCCESS,2560,2026-07-21 06:50:46
LOG1111,SESS742,OWN1224,schedule_property_visit,"{""property_id"": ""PROP1786"", ""user_name"": ""Yug Kar"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1378""}",SUCCESS,937,2026-07-21 06:50:18
LOG1112,SESS655,OWN1622,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Noida Sector 62"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 3, ""top_property_id"": ""PROP1111""}",SUCCESS,2620,2026-07-21 06:50:16
LOG1113,SESS506,OWN1952,get_average_rent,"{""locality"": ""Cyber City Gurgaon"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 30997}",SUCCESS,1062,2026-07-21 06:50:48
LOG1114,SESS519,OWN1607,estimate_fair_price,"{""property_id"": ""PROP1792"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 5132464}",SUCCESS,2709,2026-07-21 06:50:50
LOG1115,SESS706,OWN1124,send_owner_email,"{""owner_id"": ""OWN1178"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,2432,2026-07-21 06:50:15
LOG1116,SESS609,OWN1678,get_average_rent,"{""locality"": ""Saket"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 29181}",SUCCESS,301,2026-07-21 06:50:57
LOG1117,SESS717,OWN1431,schedule_property_visit,"{""property_id"": ""PROP1984"", ""user_name"": ""Veer Bir"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1371""}",SUCCESS,2133,2026-07-21 06:51:09
LOG1118,SESS681,OWN1157,schedule_property_visit,"{""property_id"": ""PROP1535"", ""user_name"": ""Ekavir Varkey"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1989""}",SUCCESS,1356,2026-07-21 06:50:29
LOG1119,SESS657,OWN1828,send_owner_email,"{""owner_id"": ""OWN1239"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,2034,2026-07-21 06:50:55
LOG1120,SESS711,OWN1749,send_owner_email,"{""owner_id"": ""OWN1126"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,604,2026-07-21 06:50:27
LOG1121,SESS571,OWN1903,schedule_property_visit,"{""property_id"": ""PROP1476"", ""user_name"": ""Urvashi Kibe"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1584""}",SUCCESS,2749,2026-07-21 06:51:02
LOG1122,SESS671,OWN1389,get_average_rent,"{""locality"": ""Cyber City Gurgaon"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 23958}",SUCCESS,2247,2026-07-21 06:51:03
LOG1123,SESS554,OWN1364,get_average_rent,"{""locality"": ""Saket"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 27052}",SUCCESS,2526,2026-07-21 06:50:26
LOG1124,SESS502,OWN1530,estimate_fair_price,"{""property_id"": ""PROP1738"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 5352341}",SUCCESS,2251,2026-07-21 06:50:20
LOG1125,SESS642,OWN1777,estimate_fair_price,"{""property_id"": ""PROP1662"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 5992841}",SUCCESS,2260,2026-07-21 06:50:40
LOG1126,SESS614,OWN1812,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Noida Sector 62"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 4, ""top_property_id"": ""PROP1709""}",SUCCESS,1246,2026-07-21 06:50:40
LOG1127,SESS578,OWN1680,send_owner_email,"{""owner_id"": ""OWN1284"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,2424,2026-07-21 06:50:43
LOG1128,SESS588,OWN1436,send_owner_email,"{""owner_id"": ""OWN1233"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,1359,2026-07-21 06:50:58
LOG1129,SESS578,OWN1258,estimate_fair_price,"{""property_id"": ""PROP1198"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 5161752}",SUCCESS,739,2026-07-21 06:50:55
LOG1130,SESS690,OWN1549,estimate_fair_price,"{""property_id"": ""PROP1757"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 5515438}",SUCCESS,1382,2026-07-21 06:51:14
LOG1131,SESS685,OWN1604,send_owner_email,"{""owner_id"": ""OWN1052"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,1045,2026-07-21 06:50:20
LOG1132,SESS575,OWN1233,get_average_rent,"{""locality"": ""Indirapuram"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 22147}",SUCCESS,1373,2026-07-21 06:50:39
LOG1133,SESS511,OWN1998,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Gurgaon Sector 56"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 2, ""top_property_id"": ""PROP1654""}",SUCCESS,2260,2026-07-21 06:50:35
LOG1134,SESS526,OWN1894,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""South Delhi"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 4, ""top_property_id"": ""PROP1452""}",SUCCESS,1645,2026-07-21 06:51:06
LOG1135,SESS547,OWN1989,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""South Delhi"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 1, ""top_property_id"": ""PROP1842""}",SUCCESS,517,2026-07-21 06:50:29
LOG1136,SESS602,OWN1504,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Gurgaon Sector 56"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 1, ""top_property_id"": ""PROP1156""}",SUCCESS,861,2026-07-21 06:50:26
LOG1137,SESS707,OWN1577,get_average_rent,"{""locality"": ""Indirapuram"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 21881}",SUCCESS,2535,2026-07-21 06:50:41
LOG1138,SESS695,OWN1427,send_owner_email,"{""owner_id"": ""OWN1116"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,2390,2026-07-21 06:50:40
LOG1139,SESS597,OWN1462,schedule_property_visit,"{""property_id"": ""PROP1603"", ""user_name"": ""Turvi Krish"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1440""}",SUCCESS,1500,2026-07-21 06:51:07
LOG1140,SESS645,OWN1636,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Gurgaon Sector 56"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 1, ""top_property_id"": ""PROP1971""}",SUCCESS,1101,2026-07-21 06:50:19
LOG1141,SESS660,OWN1217,get_average_rent,"{""locality"": ""Indirapuram"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 25859}",SUCCESS,961,2026-07-21 06:51:03
LOG1142,SESS641,OWN1077,estimate_fair_price,"{""property_id"": ""PROP1462"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 5945716}",SUCCESS,2682,2026-07-21 06:51:06
LOG1143,SESS620,OWN1299,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Gurgaon Sector 56"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 3, ""top_property_id"": ""PROP1720""}",SUCCESS,2109,2026-07-21 06:50:20
LOG1144,SESS518,OWN1704,estimate_fair_price,"{""property_id"": ""PROP1807"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""FAILED"", ""estimated_price"": ""Error: Incomplete historical sales data""}",FAILED,2665,2026-07-21 06:50:54
LOG1145,SESS669,OWN1824,estimate_fair_price,"{""property_id"": ""PROP1558"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 4971459}",SUCCESS,860,2026-07-21 06:50:47
LOG1146,SESS732,OWN1273,estimate_fair_price,"{""property_id"": ""PROP1170"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 5145108}",SUCCESS,2687,2026-07-21 06:50:15
LOG1147,SESS691,OWN1845,send_owner_email,"{""owner_id"": ""OWN1225"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""FAILED"", ""email_sent"": false, ""error_code"": ""SMTP_TIMEOUT""}",FAILED,759,2026-07-21 06:50:20
LOG1148,SESS619,OWN1706,get_average_rent,"{""locality"": ""Cyber City Gurgaon"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 34399}",SUCCESS,2461,2026-07-21 06:51:00
LOG1149,SESS626,OWN1449,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""South Delhi"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 3, ""top_property_id"": ""PROP1619""}",SUCCESS,1275,2026-07-21 06:50:29
LOG1150,SESS506,OWN1094,estimate_fair_price,"{""property_id"": ""PROP1857"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""FAILED"", ""estimated_price"": ""Error: Incomplete historical sales data""}",FAILED,2606,2026-07-21 06:50:39
LOG1151,SESS650,OWN1974,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Gurgaon Sector 56"", ""max_price"": 5000000}","{""status"": ""FAILED"", ""matches_found"": 0, ""top_property_id"": ""PROP1842""}",FAILED,1353,2026-07-21 06:50:43
LOG1152,SESS647,OWN1042,estimate_fair_price,"{""property_id"": ""PROP1668"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 5427422}",SUCCESS,1389,2026-07-21 06:51:06
LOG1153,SESS546,OWN1600,schedule_property_visit,"{""property_id"": ""PROP1504"", ""user_name"": ""Nitesh Raghavan"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1993""}",SUCCESS,623,2026-07-21 06:50:15
LOG1154,SESS620,OWN1357,schedule_property_visit,"{""property_id"": ""PROP1687"", ""user_name"": ""Alka Sha"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1108""}",SUCCESS,908,2026-07-21 06:50:32
LOG1155,SESS584,OWN1422,schedule_property_visit,"{""property_id"": ""PROP1968"", ""user_name"": ""Mohammed Gupta"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1411""}",SUCCESS,2503,2026-07-21 06:50:32
LOG1156,SESS509,OWN1466,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""South Delhi"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 1, ""top_property_id"": ""PROP1994""}",SUCCESS,1905,2026-07-21 06:51:13
LOG1157,SESS721,OWN1527,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Gurgaon Sector 56"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 4, ""top_property_id"": ""PROP1424""}",SUCCESS,472,2026-07-21 06:50:49
LOG1158,SESS548,OWN1531,get_average_rent,"{""locality"": ""Cyber City Gurgaon"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 32484}",SUCCESS,461,2026-07-21 06:50:47
LOG1159,SESS552,OWN1274,send_owner_email,"{""owner_id"": ""OWN1148"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,2044,2026-07-21 06:50:59
LOG1160,SESS725,OWN1716,schedule_property_visit,"{""property_id"": ""PROP1997"", ""user_name"": ""Chandresh Sood"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1646""}",SUCCESS,2743,2026-07-21 06:50:45
LOG1161,SESS704,OWN1246,estimate_fair_price,"{""property_id"": ""PROP1015"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 5658155}",SUCCESS,1921,2026-07-21 06:51:06
LOG1162,SESS523,OWN1231,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Noida Sector 62"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 2, ""top_property_id"": ""PROP1511""}",SUCCESS,1445,2026-07-21 06:50:24
LOG1163,SESS630,OWN1723,get_average_rent,"{""locality"": ""Cyber City Gurgaon"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 33473}",SUCCESS,1248,2026-07-21 06:51:12
LOG1164,SESS616,OWN1565,estimate_fair_price,"{""property_id"": ""PROP1944"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 5756985}",SUCCESS,2331,2026-07-21 06:50:19
LOG1165,SESS691,OWN1901,estimate_fair_price,"{""property_id"": ""PROP1283"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""FAILED"", ""estimated_price"": ""Error: Incomplete historical sales data""}",FAILED,1949,2026-07-21 06:50:26
LOG1166,SESS587,OWN1957,send_owner_email,"{""owner_id"": ""OWN1002"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,1408,2026-07-21 06:50:50
LOG1167,SESS685,OWN1306,send_owner_email,"{""owner_id"": ""OWN1251"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,858,2026-07-21 06:50:55
LOG1168,SESS614,OWN1552,schedule_property_visit,"{""property_id"": ""PROP1566"", ""user_name"": ""Netra Dar"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1782""}",SUCCESS,2475,2026-07-21 06:51:11
LOG1169,SESS596,OWN1467,get_average_rent,"{""locality"": ""Saket"", ""bhk"": 2}","{""status"": ""FAILED"", ""avg_rent_inr"": ""Error: Locality not found""}",FAILED,1228,2026-07-21 06:50:49
LOG1170,SESS646,OWN1393,estimate_fair_price,"{""property_id"": ""PROP1421"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""FAILED"", ""estimated_price"": ""Error: Incomplete historical sales data""}",FAILED,428,2026-07-21 06:50:49
LOG1171,SESS581,OWN1763,schedule_property_visit,"{""property_id"": ""PROP1831"", ""user_name"": ""Finn Saini"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1391""}",SUCCESS,1831,2026-07-21 06:50:54
LOG1172,SESS669,OWN1812,estimate_fair_price,"{""property_id"": ""PROP1038"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 4764757}",SUCCESS,2307,2026-07-21 06:50:48
LOG1173,SESS747,OWN1605,get_average_rent,"{""locality"": ""Cyber City Gurgaon"", ""bhk"": 2}","{""status"": ""FAILED"", ""avg_rent_inr"": ""Error: Locality not found""}",FAILED,658,2026-07-21 06:50:33
LOG1174,SESS634,OWN1933,schedule_property_visit,"{""property_id"": ""PROP1148"", ""user_name"": ""Samarth Murthy"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1420""}",SUCCESS,882,2026-07-21 06:50:29
LOG1175,SESS519,OWN1481,get_average_rent,"{""locality"": ""Saket"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 31024}",SUCCESS,578,2026-07-21 06:50:38
LOG1176,SESS718,OWN1337,send_owner_email,"{""owner_id"": ""OWN1163"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,2248,2026-07-21 06:50:55
LOG1177,SESS723,OWN1555,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Noida Sector 62"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 3, ""top_property_id"": ""PROP1233""}",SUCCESS,620,2026-07-21 06:50:32
LOG1178,SESS611,OWN1101,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Gurgaon Sector 56"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 3, ""top_property_id"": ""PROP1926""}",SUCCESS,368,2026-07-21 06:50:33
LOG1179,SESS511,OWN1333,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""South Delhi"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 4, ""top_property_id"": ""PROP1150""}",SUCCESS,1250,2026-07-21 06:51:00
LOG1180,SESS635,OWN1422,send_owner_email,"{""owner_id"": ""OWN1093"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,946,2026-07-21 06:50:19
LOG1181,SESS544,OWN1081,send_owner_email,"{""owner_id"": ""OWN1124"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""FAILED"", ""email_sent"": false, ""error_code"": ""SMTP_TIMEOUT""}",FAILED,2288,2026-07-21 06:50:42
LOG1182,SESS733,OWN1598,estimate_fair_price,"{""property_id"": ""PROP1654"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 5032629}",SUCCESS,2132,2026-07-21 06:51:14
LOG1183,SESS565,OWN1683,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""South Delhi"", ""max_price"": 5000000}","{""status"": ""FAILED"", ""matches_found"": 0, ""top_property_id"": ""PROP1923""}",FAILED,1428,2026-07-21 06:51:14
LOG1184,SESS673,OWN1560,estimate_fair_price,"{""property_id"": ""PROP1968"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 5224703}",SUCCESS,2656,2026-07-21 06:50:19
LOG1185,SESS576,OWN1655,schedule_property_visit,"{""property_id"": ""PROP1468"", ""user_name"": ""Yashawini Lanka"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1866""}",SUCCESS,1487,2026-07-21 06:50:22
LOG1186,SESS550,OWN1394,schedule_property_visit,"{""property_id"": ""PROP1391"", ""user_name"": ""Ekapad Konda"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1586""}",SUCCESS,1720,2026-07-21 06:50:37
LOG1187,SESS647,OWN1303,get_average_rent,"{""locality"": ""Saket"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 30969}",SUCCESS,1374,2026-07-21 06:50:24
LOG1188,SESS502,OWN1580,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Gurgaon Sector 56"", ""max_price"": 5000000}","{""status"": ""FAILED"", ""matches_found"": 0, ""top_property_id"": ""PROP1509""}",FAILED,1422,2026-07-21 06:51:05
LOG1189,SESS698,OWN1819,estimate_fair_price,"{""property_id"": ""PROP1361"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 4959285}",SUCCESS,1028,2026-07-21 06:50:57
LOG1190,SESS658,OWN1257,estimate_fair_price,"{""property_id"": ""PROP1926"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 5815875}",SUCCESS,411,2026-07-21 06:50:51
LOG1191,SESS579,OWN1808,schedule_property_visit,"{""property_id"": ""PROP1374"", ""user_name"": ""Chandani Chawla"", ""slot"": ""2026-08-10 11:00 AM""}","{""status"": ""SUCCESS"", ""visit_id"": ""VST1750""}",SUCCESS,788,2026-07-21 06:51:11
LOG1192,SESS523,OWN1932,get_average_rent,"{""locality"": ""Cyber City Gurgaon"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 23755}",SUCCESS,1072,2026-07-21 06:50:23
LOG1193,SESS533,OWN1806,send_owner_email,"{""owner_id"": ""OWN1188"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""FAILED"", ""email_sent"": false, ""error_code"": ""SMTP_TIMEOUT""}",FAILED,2424,2026-07-21 06:50:21
LOG1194,SESS628,OWN1936,get_average_rent,"{""locality"": ""Cyber City Gurgaon"", ""bhk"": 2}","{""status"": ""FAILED"", ""avg_rent_inr"": ""Error: Locality not found""}",FAILED,2223,2026-07-21 06:50:21
LOG1195,SESS747,OWN1826,get_average_rent,"{""locality"": ""Cyber City Gurgaon"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 21773}",SUCCESS,2168,2026-07-21 06:50:48
LOG1196,SESS746,OWN1078,estimate_fair_price,"{""property_id"": ""PROP1232"", ""area_sqft"": 1200, ""bhk"": 2}","{""status"": ""SUCCESS"", ""estimated_price"": 5918353}",SUCCESS,1877,2026-07-21 06:50:31
LOG1197,SESS747,OWN1867,send_owner_email,"{""owner_id"": ""OWN1203"", ""message"": ""Hi, I am interested in viewing your property.""}","{""status"": ""SUCCESS"", ""email_sent"": true, ""error_code"": null}",SUCCESS,307,2026-07-21 06:50:51
LOG1198,SESS567,OWN1550,search_properties_rag,"{""query"": ""2BHK under 50L near metro"", ""locality"": ""Gurgaon Sector 56"", ""max_price"": 5000000}","{""status"": ""SUCCESS"", ""matches_found"": 3, ""top_property_id"": ""PROP1599""}",SUCCESS,1810,2026-07-21 06:50:58
LOG1199,SESS710,OWN1654,get_average_rent,"{""locality"": ""Indirapuram"", ""bhk"": 2}","{""status"": ""SUCCESS"", ""avg_rent_inr"": 33449}",SUCCESS,352,2026-07-21 06:50:27
